#{"t_start": 1652260237.0176692, "env_id": "PandaPush-v2"}
r,l,t,is_success
0.0,50,881.244629,1.0
-50.0,50,883.167956,0.0
-50.0,50,885.085097,0.0
-50.0,50,887.03739,0.0
-50.0,50,888.992155,0.0
-50.0,50,891.017946,0.0
0.0,50,893.044156,1.0
-50.0,50,894.959221,0.0
-50.0,50,896.946408,0.0
-50.0,50,898.928229,0.0
0.0,50,900.807159,1.0
-50.0,50,902.815383,0.0
-50.0,50,904.832732,0.0
-50.0,50,906.796781,0.0
-50.0,50,908.750643,0.0
-50.0,50,910.763099,0.0
0.0,50,912.770648,1.0
-50.0,50,914.71808,0.0
-50.0,50,916.65229,0.0
-43.0,50,918.617662,0.0
-6.0,50,920.458221,1.0
-33.0,50,922.392394,1.0
-50.0,50,924.343189,0.0
-50.0,50,926.357888,0.0
-50.0,50,928.298503,0.0
-50.0,50,930.276258,0.0
-50.0,50,932.225491,0.0
-50.0,50,934.162873,0.0
-50.0,50,936.171797,0.0
0.0,50,938.193954,1.0
-50.0,50,940.147101,0.0
-50.0,50,942.145122,0.0
-50.0,50,944.160619,0.0
-50.0,50,946.173821,0.0
-50.0,50,948.160656,0.0
-50.0,50,950.126262,0.0
-50.0,50,952.088941,0.0
-50.0,50,954.061658,0.0
-14.0,50,956.070195,1.0
-50.0,50,957.99571,0.0
-50.0,50,959.932278,0.0
-50.0,50,961.87848,0.0
-50.0,50,963.840503,0.0
-50.0,50,965.841554,0.0
-50.0,50,967.810942,0.0
-50.0,50,969.68589,0.0
-50.0,50,971.620372,0.0
-50.0,50,973.589268,0.0
-50.0,50,975.551328,0.0
-50.0,50,977.482368,0.0
-50.0,50,979.383279,0.0
-50.0,50,981.369663,0.0
-50.0,50,983.35891,0.0
-50.0,50,985.37067,0.0
-50.0,50,987.345896,0.0
-50.0,50,989.323249,0.0
-50.0,50,991.304833,0.0
-50.0,50,993.241398,0.0
-50.0,50,995.210703,0.0
-50.0,50,997.214979,0.0
-47.0,50,999.16494,0.0
-50.0,50,1001.057557,0.0
-50.0,50,1003.033376,0.0
-50.0,50,1005.019141,0.0
0.0,50,1007.018397,1.0
-50.0,50,1009.024788,0.0
-50.0,50,1011.003742,0.0
-50.0,50,1012.97326,0.0
-50.0,50,1014.925766,0.0
-50.0,50,1016.905962,0.0
-50.0,50,1018.950275,0.0
-50.0,50,1020.908576,0.0
-50.0,50,1022.942799,0.0
0.0,50,1024.903776,1.0
-2.0,50,1026.852246,0.0
-50.0,50,1028.860613,0.0
-50.0,50,1030.782399,0.0
-50.0,50,1032.689253,0.0
-50.0,50,1034.615983,0.0
-50.0,50,1036.590313,0.0
-50.0,50,1038.587705,0.0
-50.0,50,1040.507126,0.0
-50.0,50,1042.364254,0.0
-50.0,50,1043.829853,0.0
-50.0,50,1045.397609,0.0
-50.0,50,1047.400149,0.0
-50.0,50,1049.404866,0.0
-50.0,50,1051.440922,0.0
-50.0,50,1053.36526,0.0
-50.0,50,1055.403472,0.0
-50.0,50,1057.403494,0.0
0.0,50,1059.378582,1.0
-47.0,50,1061.306017,0.0
-50.0,50,1063.342527,0.0
-50.0,50,1065.264285,0.0
-50.0,50,1067.198218,0.0
-50.0,50,1069.155817,0.0
-50.0,50,1071.132973,0.0
-50.0,50,1073.117279,0.0
-50.0,50,1075.066552,0.0
-50.0,50,1077.031851,0.0
0.0,50,1079.00878,1.0
-50.0,50,1081.000403,0.0
-50.0,50,1083.054691,0.0
-50.0,50,1084.979258,0.0
-50.0,50,1086.984811,0.0
-50.0,50,1088.835529,0.0
-50.0,50,1090.83383,0.0
-50.0,50,1092.781134,0.0
-50.0,50,1094.750488,0.0
-50.0,50,1096.706195,0.0
-50.0,50,1098.638339,0.0
-50.0,50,1100.64136,0.0
-50.0,50,1102.606363,0.0
-50.0,50,1104.594981,0.0
-50.0,50,1106.581271,0.0
-50.0,50,1108.546477,0.0
0.0,50,1110.545562,1.0
-50.0,50,1112.419352,0.0
-50.0,50,1114.412389,0.0
-48.0,50,1116.320839,0.0
-50.0,50,1118.214304,0.0
-50.0,50,1120.192838,0.0
-50.0,50,1122.187836,0.0
-50.0,50,1124.169925,0.0
-50.0,50,1126.178745,0.0
-50.0,50,1128.089835,0.0
-50.0,50,1130.059878,0.0
-50.0,50,1132.053541,0.0
-50.0,50,1134.005539,0.0
-50.0,50,1135.948827,0.0
-50.0,50,1137.896083,0.0
-50.0,50,1139.830724,0.0
-50.0,50,1141.779118,0.0
-50.0,50,1143.779388,0.0
-50.0,50,1145.683256,0.0
-50.0,50,1147.686362,0.0
-50.0,50,1149.632851,0.0
