#{"t_start": 1615664131.843369, "env_id": "FetchPush-v1"}
r,l,t,is_success
-10.0,50,1296.379941,1.0
-50.0,50,1298.136123,0.0
-12.0,50,1299.855704,1.0
-50.0,50,1301.537761,0.0
-50.0,50,1303.462309,0.0
-50.0,50,1305.22002,0.0
-50.0,50,1307.019614,0.0
-50.0,50,1308.777747,0.0
-50.0,50,1310.540426,0.0
-12.0,50,1312.232063,1.0
-50.0,50,1313.927174,0.0
0.0,50,1315.62133,1.0
-50.0,50,1317.328852,0.0
-50.0,50,1319.038385,0.0
-50.0,50,1320.746913,0.0
-50.0,50,1322.51204,0.0
-50.0,50,1324.280131,0.0
-50.0,50,1326.032166,0.0
0.0,50,1327.791068,1.0
0.0,50,1329.309509,1.0
-50.0,50,1330.993189,0.0
-50.0,50,1332.712755,0.0
-50.0,50,1334.478914,0.0
-50.0,50,1336.24395,0.0
-9.0,50,1338.011794,1.0
-50.0,50,1339.769273,0.0
-43.0,50,1341.52586,0.0
-50.0,50,1343.288353,0.0
-44.0,50,1345.04457,0.0
-50.0,50,1346.809629,0.0
-50.0,50,1348.565355,0.0
-50.0,50,1350.28714,0.0
-50.0,50,1351.990072,0.0
-50.0,50,1353.692815,0.0
-50.0,50,1355.396518,0.0
-47.0,50,1357.09549,0.0
-50.0,50,1358.792956,0.0
-50.0,50,1360.483561,0.0
-50.0,50,1362.315233,0.0
-50.0,50,1364.342016,0.0
-50.0,50,1365.970149,0.0
-50.0,50,1367.640561,0.0
-50.0,50,1369.233542,0.0
-50.0,50,1370.839621,0.0
-50.0,50,1372.477514,0.0
-50.0,50,1374.052205,0.0
-50.0,50,1375.610591,0.0
0.0,50,1377.221528,1.0
-50.0,50,1378.846909,0.0
-50.0,50,1380.344019,0.0
-50.0,50,1381.93226,0.0
-9.0,50,1383.590905,1.0
0.0,50,1385.256056,1.0
-49.0,50,1386.920421,0.0
-24.0,50,1388.586959,1.0
-50.0,50,1390.29924,0.0
-50.0,50,1391.936409,0.0
-50.0,50,1393.549886,0.0
-50.0,50,1395.260349,0.0
-50.0,50,1397.010348,0.0
-50.0,50,1398.799409,0.0
-50.0,50,1400.464487,0.0
-50.0,50,1402.115796,0.0
-50.0,50,1403.756714,0.0
-48.0,50,1405.428285,0.0
-50.0,50,1407.09494,0.0
-49.0,50,1408.771441,0.0
-50.0,50,1409.968829,0.0
-48.0,50,1412.539047,0.0
-50.0,50,1414.199468,0.0
-50.0,50,1415.853313,0.0
-11.0,50,1417.517434,1.0
-50.0,50,1419.178332,0.0
-50.0,50,1420.844982,0.0
-50.0,50,1422.496933,0.0
-50.0,50,1424.168007,0.0
-50.0,50,1425.839305,0.0
-50.0,50,1427.504016,0.0
-48.0,50,1429.173867,0.0
-50.0,50,1430.838799,0.0
-41.0,50,1432.506116,0.0
-50.0,50,1434.163967,0.0
-50.0,50,1435.821978,0.0
-48.0,50,1437.486737,0.0
-50.0,50,1439.156893,0.0
-50.0,50,1440.820014,0.0
-48.0,50,1442.48568,0.0
-50.0,50,1444.150414,0.0
-50.0,50,1445.822647,0.0
-50.0,50,1447.48916,0.0
-50.0,50,1449.154035,0.0
-6.0,50,1450.81575,1.0
-50.0,50,1452.518643,0.0
-50.0,50,1454.48467,0.0
-50.0,50,1456.485451,0.0
-50.0,50,1458.72423,0.0
-13.0,50,1460.394513,1.0
-50.0,50,1462.403996,0.0
-49.0,50,1464.700576,0.0
-50.0,50,1466.386229,0.0
-13.0,50,1468.076366,1.0
-42.0,50,1469.761524,0.0
-19.0,50,1471.446677,1.0
-50.0,50,1473.187476,0.0
-48.0,50,1474.851028,0.0
-11.0,50,1476.521294,1.0
-50.0,50,1478.149231,0.0
-50.0,50,1479.823799,0.0
-47.0,50,1481.50189,0.0
-50.0,50,1483.192174,0.0
0.0,50,1484.885013,1.0
-50.0,50,1486.579033,0.0
-45.0,50,1488.268788,0.0
